,Governor ID,Name,Date,Ranking,KVK Contrib,Kills Contrib,Deads Contrib,RSS Contrib,Power,PreKVK Power,Total Kills,Power / KVK Contrib
573,66802116,SlayerˣBoy,2022-01-01,433,5899670.0,2876588,3023082,0.0,37094200.0,35225232.0,1977225,6.287504216337524
483,29216170,Slayer X Krawa,2022-01-01,243,11566818.035999998,3140448,8426370,0.036000000000000004,37101559.0,39445103.0,2538792,3.20758560258551
591,83552022,Salao Pablitox,2022-01-01,722,1029207.0,724671,304536,0.0,37121969.0,34997604.0,797495,36.06851585735426
613,88367615,Lan Thương,2021-12-14,742,777547.0,777547,0,0.0,37154288.0,34386021.0,2104978,47.78397704576058
608,85880212,N A I F 个,2022-01-01,702,1350280.0,939430,410850,0.0,37159509.0,34465825.0,599951,27.51985440056877
685,61460506,BUNNYメID,2022-01-01,617,2491901.0,791661,1620240,80000.0,37204702.0,31972198.0,615755,14.930248834123026
598,66006431,RichCupcake,2022-01-01,654,1943910.0,293697,678258,2220000.0,37236164.0,34910523.0,195589,19.15529216887613
607,95629433,LiarsV,2022-01-01,517,4100553.0,2589093,1511460,0.0,37250523.0,34485188.0,1953865,9.08426814627198
562,76274398,Evangelion00,2022-01-01,1248,0.0,0,0,4000000.0,37326108.0,35441207.0,0,inf
588,66337757,338 Win kvk,2022-01-01,475,4923809.0,1923817,2599992,400000.0,37338037.0,35022590.0,1601441,7.583161125868205
499,68399761,Jurabige,2022-01-01,184,14234414.0,3115312,7119102,4000000.0,37341014.0,38075054.0,2174606,2.6232912714215
536,9589695,ᴹᴰKentttyyy,2022-01-01,947,0.0,0,0,0.0,37344808.0,36365222.0,0,inf
859,96204830,Brown Sugar KWT,2022-01-01,613,2518447.0,1333933,1184514,0.0,37384533.0,26540318.0,876388,14.844280225075215
546,69847791,Simontx OG,2022-01-01,527,3915466.0,1537468,2377998,0.0,37396436.0,36091829.0,1328927,9.55095408822347
665,16519446,THUG  القرم,2021-12-14,712,1235612.0,479560,138246,939897.2840000001,37416915.0,32643709.0,382437,30.28209098001638
603,63495915,Pirate TanteJiN,2022-01-01,783,407037.0,378315,28722,0.0,37419335.0,34715982.0,259056,91.93104066706466
597,78823033,MrBANvn1st,2022-01-01,392,6758159.0,2856251,3901908,0.0,37449741.0,34938499.0,2122310,5.541411647757918
558,66226973,A죽음,2022-01-01,1060,0.0,0,0,0.004,37481801.0,35608239.0,0,inf
575,68737021,Castle Black69,2022-01-01,868,25408.0,620,12084,160017.664,37535974.0,35187756.0,113324,1477.328951511335
626,83563824,ᴾᵁ Dreams,2022-01-01,678,1648740.2959999999,1246376,297018,105346.296,37545088.0,33773132.0,1793483,22.771984217943807
599,5551404,mini Hoolee,2022-01-01,1132,0.0,0,0,4000000.0,37595451.0,34874970.0,1,inf
578,75209116,Lýnx Mini Farm,2022-01-01,1089,0.0,0,0,4000000.0,37597429.0,35151187.0,210000,inf
625,85918614,Princeツ,2022-01-01,644,2070821.0,1203985,766836,100000.0,37615281.0,33864342.0,934012,18.164428987343666
566,63636671,RichCheese,2022-01-01,819,164316.0,82158,0,2140000.0,37630780.0,35341619.0,62497,229.01470337642104
657,86108244,Sułtąnąツ,2022-01-01,499,4297912.0,1443424,2314488,540000.0,37632736.0,32850578.0,1168941,8.756050845154578
592,10918651,Zãnoagã,2022-01-01,1200,0.0,0,0,3630641.4039999996,37650881.0,34992905.0,0,inf
567,67663968,Tôn Vủ,2022-01-01,738,813784.0,736408,77376,0.0,37732415.0,35300677.0,440012,46.36662185543093
633,78593770,Fatima Azahra,2022-01-01,780,428731.0,428731,0,0.0,37844308.0,33699551.0,2460279,88.27051927665599
518,15888946,CallMeTea1,2022-01-01,787,340658.0,85916,254742,0.0,37869083.0,37238406.0,80939,111.16451984101357
545,71064808,Loard2002 OG,2022-01-01,535,3751804.0039999997,3139822,611982,0.004,37878981.0,36099020.0,2132029,10.09620464171774
615,69220396,BigLoai,2022-01-01,1111,0.0,0,0,0.0,37995774.0,34326870.0,1,inf
476,76923099,daNny,2022-01-01,132,17916816.0,7972152,9944664,0.0,38038032.0,39951322.0,28822203,2.1230352535852353
450,57403982,SlayerˣDASH,2022-01-01,493,4414033.0,632969,3221064,560000.0,38096694.0,40731219.0,436543,8.630813136195401
544,56558968,Pirate SamKtr41,2022-01-01,413,6277331.0,4134645,1282686,860000.0,38183272.0,36183925.0,3341447,6.082724011207948
585,65935461,EVillord,2022-01-01,471,4980357.0,3251251,629106,1100000.0,38184720.0,35066178.0,2139665,7.6670648308946525
533,84652781,ᵛⁿDVHⁿᵛ,2022-01-01,660,1894182.0,1138788,755394,0.0,38192744.0,36486792.0,679771,20.163186008525052
610,84863879,Chipi2021,2022-01-01,671,1739475.0,592843,406632,740000.0,38221667.0,34440297.0,399319,21.973105103551358
520,61178797,Guan Chau OG,2022-01-01,460,5158514.0,1398236,3760278,0.0,38245121.0,37173981.0,1043767,7.413980266410055
560,62770125,مصعب المهاجر,2022-01-01,728,968299.0,472813,495486,0.0,38246426.0,35461509.0,374633,39.49857017305605
605,67465056,M WARSONGᴿᴬ,2022-01-01,1062,0.0,0,0,0.0,38261616.0,34647984.0,0,inf
525,60222813,Mighty Ares OG,2022-01-01,725,1010475.0,778737,231738,0.0,38262180.0,36998000.0,558976,37.86553848437616
577,78804129,乇mperor卩nus,2022-01-01,371,7287880.776000001,2953161,3939768,394951.776,38290222.0,35153377.0,1944951,5.253958342196678
504,80781472,Slayer X KiMi,2022-01-01,425,6133431.0,2706263,3387168,40000.0,38365391.0,37886361.0,1920399,6.2551271873768535
638,75712086,PIRATE BARBAROS,2022-01-01,389,6930200.0,2918228,4011972,0.0,38367575.0,33586498.0,2759786,5.536286831548873
488,74585022,ᴹᴬᴸer OG,2022-01-01,380,7121349.0,2772307,4269042,80000.0,38406876.0,38842372.0,5533081,5.393202327255692
461,42028782,PirateカEitschiカ,2022-01-01,296,9524900.0,4659626,4865274,0.0,38510039.0,40385311.0,2740796,4.043091161062058
493,16578265,mustachfarm,2022-01-01,605,2682610.0,677722,2004888,0.0,38524740.0,38535009.0,434991,14.360917166490843
675,95677486,baby Robobo,2022-01-01,796,300319.0,300319,0,0.0,38543644.0,32198131.0,179833,128.34234264232367
429,62679050,LegendKitoki OG,2022-01-01,104,20273561.444000002,12736618,5256942,2280001.444,38581089.0,41568273.0,9552354,1.9030247402050884
428,63559810,Blackshadow26,2022-01-01,266,10791227.0,3248701,7202526,340000.0,38607537.0,41608360.0,2719066,3.5776781454045956
512,39666473,Fallin0001,2022-01-01,1064,0.0,0,0,3299055.5360000003,38646176.0,37517826.0,0,inf
531,95682829,I Am Tea,2022-01-01,98,20691816.004,15205350,5486466,0.004,38676758.0,36628275.0,13549079,1.8691814189978915
502,1181144,Marsh Farm 1,2022-01-01,1217,0.0,0,0,0.0,38820466.0,37988766.0,0,inf
419,51415089,lord Sitrix,2022-01-01,529,3908327.0,193139,3715188,0.0,38850766.0,42067100.0,105509,9.940510607224011
522,30316476,Big Daddy BaBa,2022-01-01,447,5449620.0,3640038,1809582,0.0,38880314.0,37126354.0,2500688,7.134500020184894
534,83556524,Slayer Hispania,2022-01-01,612,2534563.0,1047477,1447086,40000.0,38885595.0,36453272.0,676527,15.342129984537769
496,51213820,AMNA CASB,2022-01-01,754,651621.0,622323,29298,0.0,38899803.0,38374900.0,436405,59.696975695995064
506,62017877,SHAFINᴿⱽ,2022-01-01,552,3460114.0,1626760,1833354,0.0,38933647.0,37790904.0,1107921,11.252128398081682
602,95678089,KAOZ the FVCKER,2022-01-01,410,6316595.0,5337259,219336,760000.0,39053320.0,34760337.0,3569211,6.1826537873648695
414,46131252,SlayerX MUSTAFA,2022-01-01,155,16353306.0,4196610,12156696,0.0,39077003.0,42377792.0,3485480,2.3895475936180732
503,44665294,COBIN,2022-01-01,452,5333862.0,2974818,2359044,0.0,39095328.0,37905422.0,2624929,7.329647448696648
547,86002978,Ali Gátor,2022-01-01,523,3971781.0,2094703,1317078,560000.0,39101350.0,36076719.0,1716894,9.844790032481649
466,53803289,ᵀᴴᴱWIZARD,2022-01-01,525,3934346.316,1161990,1904748,867608.316,39148617.0,40146395.0,841605,9.950475595092477
524,53653040,Troll Hüntęr,2022-01-01,1140,0.0,0,0,1826744.5,39204795.0,37052388.0,0,inf
491,76795427,ᴰᴷ mōøvik,2022-01-01,261,10916393.0,6345991,4410402,160000.0,39254105.0,38579863.0,5892737,3.5958860220587514
449,84895741,LUKMANHAKIM,2022-01-01,393,6714402.0,1333809,2023392,4000000.0,39277772.0,40825403.0,1084740,5.849779622965679
509,85832280,Pirate Hunter38,2022-01-01,639,2136294.0,1895454,240840,0.0,39289389.0,37590514.0,1312789,18.391377310426375
530,49219204,Hoa Queen,2022-01-01,687,1546030.0,1532434,13596,0.0,39302929.0,36673350.0,1061696,25.42184110269529
517,63918303,GroundZilla,2022-01-01,811,222435.372,123722,0,98713.37199999999,39374876.0,37346648.0,82754,177.01715175048687
732,96201962,Bobö,2022-01-01,113,19263782.0,15042218,4221564,0.0,39424914.0,30240249.0,10964305,2.0465822339559283
410,69541181,Sir Brraapp,2022-01-01,145,16928236.0,8017316,8590920,320000.0,39510344.0,42563252.0,5375561,2.333990617805659
523,68007996,尤吉歐Eugéo,2022-01-01,901,2574.0,1287,0,1340000.0,39552901.0,37117449.0,1287,15366.317404817404
549,66817290,Legend SabaT,2022-01-01,325,8577567.0,1896485,2681082,4000000.0,39635928.0,36019581.0,1610440,4.6208823551013944
481,23205212,GremlinQUEEN,2022-01-01,621,2427215.0,724217,1702998,0.0,39764635.0,39588791.0,488924,16.382823524080067
550,81744337,DeadZēd,2022-01-01,570,3097829.0,2031683,1066146,0.0,39795702.0,35941494.0,1241759,12.846319793636123
508,49964501,황신원 of Roseee,2022-01-01,638,2137740.0,586458,482412,4000000.0,39831034.0,37593570.0,1618070,18.632309822522853
497,25866777,Amaiaz,2022-01-01,1104,0.0,0,0,3572388.3439999996,40069980.0,38279392.0,0,inf
447,70015615,ICHIGO OG,2022-01-01,189,14125848.008,7379806,5646042,1100000.008,40086111.0,41005804.0,6666765,2.837784391938645
514,43893200,LORDOFDRAGONS,2022-01-01,1151,0.0,0,0,0.0,40114032.0,37442898.0,0,inf
469,17539883,Dixie  Normous,2022-01-01,1154,0.0,0,0,0.0,40126455.0,40094642.0,0,inf
636,95560188,愛麗絲Alíce,2022-01-01,330,8466723.0,4229019,4237704,0.0,40137527.0,33617741.0,3381336,4.740621253346779
519,76251114,small big boy,2022-01-01,187,14146442.252,10404164,3202278,540000.252,40159505.0,37219722.0,6686004,2.8388413344226047
527,61109803,AdolfфStalin,2022-01-01,692,1460493.0,921021,299472,240000.0,40182825.0,36857650.0,724610,27.513192463092942
569,83201249,F A I T H 善,2022-01-01,587,2952251.0,2331155,621096,0.0,40195036.0,35289922.0,1618042,13.615046959083086
515,79282837,Bitasuka,2021-12-09,797,293826.0,146913,0,1437528.24,40250055.0,37400358.0,146913,136.9860223397521
580,88203498,ᴹʳ ŦǤØ,2022-01-01,441,5732654.0,3530586,2002068,200000.0,40300195.0,35122314.0,2399774,7.02993674483058
510,43366078,slayerxoeschapa,2022-01-01,536,3724938.96,1589145,2021238,114555.96,40582196.0,37580534.0,1128958,10.89472778904275
634,96215472,义 LKW 义,2022-01-01,498,4303377.0,3184557,878820,240000.0,40587879.0,33693578.0,2424639,9.431634504715715
470,67180833,KinG 2020,2022-01-01,363,7547494.0,4812274,2735220,0.0,40604133.0,40070930.0,3169984,5.379816532480847
673,79910580,MetteHit,2022-01-01,462,5113422.0,2379870,2733552,0.0,40658558.0,32250552.0,1686358,7.951340217959714
454,35309022,LeugimPT2,2021-12-14,1247,0.0,0,0,0.0,40701895.0,40650007.0,0,inf
396,63627672,XyouX,2022-01-01,312,9028638.0,1416368,3612270,4000000.0,40714550.0,43381199.0,983556,4.50948969268676
457,10078313,DolphynPanchito,2022-01-01,1106,0.0,0,0,0.0,40759414.0,40481245.0,0,inf
463,67980415,Erwinlim,2022-01-01,211,13110582.0,7404614,1705968,4000000.0,40797412.0,40284717.0,4400166,3.1117925962401976
404,63871718,Hhh2,2022-01-01,318,8767285.0,1773335,6433950,560000.0,40804695.0,42954568.0,1138802,4.6541996752700525
574,81742039,乂T E F K A乂,2022-01-01,217,12804276.0,9547662,3256614,0.0,40835897.0,35194487.0,5965134,3.1892390479555424
465,80394569,Slayer X Ch0N,2022-01-01,126,18186026.0,9575204,6990822,1620000.0,40859475.0,40250029.0,6483887,2.2467511593791847
474,38997259,サイタマ one punch,2022-01-01,731,894415.0,889459,4956,0.0,40883757.0,40021341.0,559341,45.710052939630934
448,40541417,vɪcᴛoʀɪᴀ,2022-01-01,421,6171162.0,3568578,2542584,60000.0,40921619.0,40841917.0,2256338,6.631104320385691
441,62687626,Callysta34,2022-01-01,317,8846554.6,3382566,4176384,1287604.6,40923787.0,41100411.0,2089374,4.625957658137327
471,34601789,FLOPO,2021-12-14,701,1353647.004,537509,816138,0.004,40937735.0,40068899.0,481804,30.24254837415501
494,76180743,Mschief Manage,2022-01-01,275,10392017.0,4157495,6234522,0.0,40986819.0,38444360.0,3233409,3.9440677396890322
526,55094256,Tsunade  Dealer,2022-01-01,744,755633.0,545201,210432,0.0,40995215.0,36939705.0,355386,54.252811880899856
478,41855461,TheTrueFarmer,2022-01-01,834,103578.0,51789,0,4000000.0,41144326.0,39873820.0,37512,397.230357797988
837,97560016,Ᵽinkie,2022-01-01,606,2648691.0,2492793,155898,0.0,41190423.0,26871832.0,1640666,15.551237573578797
453,55846661,Melo 06,2022-01-01,478,4791346.0,675179,1720494,4000000.0,41299190.0,40654483.0,3219736,8.619538225792919
576,96569933,义Pillow义,2022-01-01,356,7687986.0,5606178,2021808,60000.0,41423936.0,35155128.0,4340535,5.388138844165429
446,77753647,义Pirate义,2022-01-01,1227,0.0,0,0,0.0,41440985.0,41061714.0,1,inf
475,5128347,Corhejlo,2022-01-01,1124,0.0,0,0,0.0,41542967.0,39991663.0,0,inf
458,62756828,BDGㅊHridxᴿⱽ,2022-01-01,408,6327968.0,2540048,3787920,0.0,41558301.0,40464484.0,1943842,6.567400625287612
487,48452348,BOB the FVCKER,2022-01-01,608,2620290.0,567057,743088,3318263.588,41618078.0,38852994.0,350970,15.883004552931164
479,63286295,ᶦᶰᵈカラス,2022-01-01,563,3262807.0,1607929,1594878,60000.0,41655630.0,39855764.0,1099206,12.766807843675707
443,21257492,FarmingBubbles,2022-01-01,831,108764.0,54382,0,3617918.064,41685565.0,41084689.0,27191,383.26620021330586
516,63115280,Lýnx Farm Boss,2022-01-01,693,1451642.0,286651,439170,4000000.0,41891448.0,37383683.0,484406,28.857974624597524
411,69765624,Skaylerr IND,2022-01-01,298,9392260.996,3864323,5347938,179999.996,41950348.0,42534387.0,2986530,4.466480224289542
433,58698652,BubblesLvs2Farm,2022-01-01,1141,0.0,0,0,2649079.576,42022699.0,41383339.0,0,inf
464,83571282,SlayerₓFiSt0,2022-01-01,495,4328848.0,1951066,2377782,0.0,42087634.0,40269289.0,1387303,9.722594556334618
484,83068025,乛ᴷᴳ김사나暁,2022-01-01,321,8663197.056,5820809,2714388,128000.056,42101805.0,39130812.0,4229432,4.859846166241933
304,68543872,DHAFIR OG,2022-01-01,111,19578161.0,4068749,15509412,0.0,42213310.0,49516542.0,2855492,2.156142755185229
456,55136170,Miniᴳᴺᴳ,2022-01-01,882,13294.0,6647,0,2953943.44,42309503.0,40509745.0,5770,3182.601399127426
434,60297432,CYBele,2022-01-01,580,3018691.0,1205467,1813224,0.0,42321536.0,41382321.0,801904,14.019830449688293
468,73915182,Lil Flexy I am8,2022-01-01,1095,0.0,0,0,140000.0,42335888.0,40124885.0,25002,inf
432,80187532,AtticusWiggleBs,2022-01-01,454,5256723.0,2596969,2656074,3680.0,42399548.0,41408666.0,1744131,8.065775579196393
402,59967543,自由ㅅ 自在,2022-01-01,479,4762023.0,1070523,3691500,0.0,42424217.0,42999146.0,902730,8.90886436289787
460,61069638,Edd Teague 37,2022-01-01,508,4180419.0,1554177,2086242,540000.0,42508052.0,40403197.0,1229164,10.168371160881241
445,23038649,Byxoy Batya,2022-01-01,775,456504.0,228252,0,720000.0,42545361.0,41072585.0,133609,93.19822170232901
451,64905605,SlayerXARGOBEL,2022-01-01,459,5181726.0,1593922,3507804,80000.0,42549317.0,40693195.0,1067909,8.211417778554868
388,55565597,goeland27,2022-01-01,299,9359002.0,4796394,4462608,100000.0,42599324.0,43809307.0,3698141,4.551695148692136
439,12529038,Wiggly lou,2022-01-01,766,538300.0,143678,125472,341025.78,42633981.0,41234862.0,97354,79.20115363180383
489,83660407,SlayerˣCous,2022-01-01,579,3024606.0,1089276,1935330,0.0,42682917.0,38818309.0,739734,14.11189325155078
423,62241563,Slayer X Nemo,2022-01-01,474,4927938.0,295515,2168454,4000000.0,42746434.0,41879089.0,227785,8.674304343926405
444,63572648,PIRATE BALAZS,2022-01-01,510,4161952.3239999996,2278236,1328874,554842.324,42752802.0,41074681.0,1639149,10.272294988451675
477,82856645,SpartaCouilles,2022-01-01,586,2967695.0,1865111,1102584,0.0,42777393.0,39913071.0,1321105,14.414349520419046
407,39976329,kokoroo OG,2022-01-01,641,2118321.0,1132263,986058,0.0,42777826.0,42718898.0,677755,20.194213247189637
424,58615587,Bangᴿⱽ,2022-01-01,651,1973072.0,1299336,653736,20000.0,42872769.0,41794378.0,805087,21.72894298839576
438,62763532,Aquilasia,2022-01-01,864,35122.0,35122,0,0.0,42901883.0,41242102.0,23774,1221.510249985764
400,53938211,Slayer GX,2022-01-01,544,3612529.0,1241823,2330706,40000.0,42915676.0,43087558.0,836123,11.879676536852715
492,72969016,Slayer X Jørg,2022-01-01,81,22796732.064,5636403,15733074,1427255.064,43081629.0,38554558.0,4217438,1.8898159999008532
455,69765691,Queen Terrible,2022-01-01,419,6172479.0,2308335,3864144,0.0,43084833.0,40641955.0,1487120,6.980150600755385
420,79774474,NjörD,2022-01-01,561,3310513.0,1790833,1519680,0.0,43281583.0,42028737.0,1460144,13.073980679127374
459,71363203,PIRATE x MAUNG,2022-01-01,648,2007618.836,584943,510660,912015.8359999999,43307683.0,40408406.0,475913,21.571666007222102
412,83619899,Driscie,2022-01-01,250,11304080.44,7391806,3607794,304480.44,43356778.0,42430076.0,5787755,3.8354980071249387
421,38895906,Pro RoK,2022-01-01,631,2238382.0,1066481,52710,4000000.0,43470149.0,42010685.0,596001,19.420344248658182
507,84425529,ᴹᴰAken,2022-01-01,837,99391.0,15889,83502,0.0,43475115.0,37653024.0,1267819,437.4150073950358
422,73670637,Y Amlak K,2022-01-01,656,1928852.0,716986,247440,4000000.0,43492364.0,41879367.0,531991,22.548315785762725
351,63897345,SonStrike,2022-01-01,166,15688730.0,9390252,5978478,320000.0,43576165.0,45812331.0,6583933,2.777545728685496
403,63951987,R4j44,2022-01-01,384,7045641.0,3117495,3928146,0.0,43687199.0,42982810.0,2466412,6.2005996331632565
344,56223472,Wings of Yolo,2022-01-01,164,15896144.784000002,7182251,8085732,628161.784,43823371.0,46035019.0,5772487,2.756855300167477
435,9322230,ᴹᴰjrwn,2022-01-01,497,4310828.0,2136750,2094078,80000.0,43825045.0,41344656.0,1668792,10.166270841703728
394,59151829,Yura09 OG,2022-01-01,428,6018382.0,2452322,3486060,80000.0,43884811.0,43430872.0,1829713,7.29179553574366
409,79756107,Heo Bé Ba,2022-01-01,675,1695108.0,1009476,685632,0.0,43914246.0,42609892.0,725762,25.906459057475985
462,61498739,Playdz,2022-01-01,283,9993978.0,3739778,5074200,1180000.0,43977913.0,40364647.0,2685040,4.400441245718172
442,55567655,Parrot Equuleus,2022-01-01,636,2162898.0,901408,881490,380000.0,43990134.0,41094994.0,621674,20.338515269790808
452,97830892,GIYU T0MI0KA,2022-01-01,937,0.0,0,0,0.0,44090353.0,40680119.0,46575,inf
594,70504681,OG SN0WMAN,2022-01-01,798,287894.0,143947,0,381327.83200000005,44129462.0,34978611.0,103355,153.28371553418967
381,21494429,eagle tr,2022-01-01,676,1687434.0,430490,1156944,100000.0,44239045.0,44242925.0,556013,26.216755736816967
364,59692706,MikeScofield OG,2022-01-01,405,6376568.0,2432126,3824442,120000.0,44289809.0,45153630.0,1637594,6.945712646677649
408,55584994,RunnerD,2022-01-01,847,57728.0,28864,0,3166203.5719999997,44289858.0,42705222.0,17768,767.2162208980044
500,96242448,Gilded Goat,2022-01-01,449,5422580.0,2357628,2804952,260000.0,44295139.0,38057054.0,1643812,8.168646474556391
391,69851361,Dod OG,2022-01-01,207,13255278.0,7594752,3560526,2100000.0,44426090.0,43735511.0,5233977,3.3515773867586933
395,76869735,Queen Risk人,2022-01-01,232,12070259.0,6949903,3520356,1600000.0,44593509.0,43399301.0,5435949,3.6944947908739985
416,62017843,尺V AsiF,2022-01-01,645,2060109.0,1681635,378474,0.0,44628226.0,42283760.0,1375740,21.663041130347956
417,67147404,JealousSs,2022-01-01,455,5212390.0,2214340,2458050,540000.0,44664696.0,42172968.0,1497897,8.568947450209981
386,62166694,DRIFTERS187,2022-01-01,247,11391521.0,4396569,6974952,20000.0,44733829.0,43903399.0,3270936,3.9269408360832587
548,96209643,Sheldecks雷龘,2022-01-01,272,10481578.0,7201414,3280164,0.0,44744999.0,36027554.0,7139842,4.268918191516582
375,96197953,x ETH x Farm,2021-12-14,1032,0.0,0,0,0.0,44748814.0,44748814.0,0,inf
513,18881145,Apocó,2022-01-01,802,272374.0,49151,87036,1600000.0,44812888.0,37465999.0,29562,164.52704002584682
418,63900101,A7X fold,2022-01-01,327,8529873.0,3555297,4974576,0.0,44845111.0,42098033.0,2310650,5.2574183695349275
335,70130949,ᴰᴰBlackHawk,2021-12-14,456,5190711.004,3802497,788214,600000.004,44898731.0,46419501.0,2368868,8.649822917400085
472,60891605,miss u wim,2022-01-01,698,1373564.0,916916,456648,0.0,44908732.0,40031764.0,722059,32.695041512444995
377,61838834,Kiĺĺer wolf,2022-01-01,265,10835312.0,8185712,2529600,120000.0,44909220.0,44612353.0,5316185,4.144709446299285
490,63469420,lady talia,2022-01-01,446,5489692.016,2256202,3233490,0.016,44918259.0,38774685.0,1585251,8.182291259524822
376,72346203,Mrpoppoybutthol,2021-12-02,735,845439.0,104145,741294,0.0,44976716.0,44730550.0,102390,53.19924441621453
368,95676651,Baby Lieber,2021-11-22,1199,0.0,0,0,0.0,45041090.0,45041090.0,0,inf
473,37461942,Boemen,2022-01-01,743,761065.0,308437,452628,0.0,45041562.0,40024289.0,240057,59.18228009434148
367,40419140,Lazzys beefstew,2022-01-01,1082,0.0,0,0,1047547.1640000001,45088000.0,45088000.0,0,inf
359,65877360,ASHIMO LION,2021-12-14,1074,0.0,0,0,0.0,45240881.0,45240881.0,0,inf
397,68599021,No Zig For You,2022-01-01,192,13914300.0,9245082,4669218,0.0,45296895.0,43174364.0,5871319,3.255420322977081
437,63686087,bArBaBiAnCa,2022-01-01,473,4949535.0,2241837,2467698,240000.0,45416520.0,41264770.0,1871440,9.175916525491788
498,37421375,Slayer X Zi,2022-01-01,558,3362988.0,1792626,1570362,0.0,45429088.0,38099222.0,1451822,13.508548945164241
480,70218713,x   Z I O N   x,2022-01-01,549,3499054.0,1547050,1952004,0.0,45621142.0,39631171.0,1074634,13.038136021907636
341,56267611,MatYaki,2022-01-01,388,6937218.0,3427602,3509616,0.0,45699234.0,46255487.0,2564251,6.587544747764882
380,78024889,ᴿᴿVARTHAN,2022-01-01,218,12495018.0,8266890,4228128,0.0,45822321.0,44285730.0,5535590,3.667247298083124
385,76373142,Rules OG,2022-01-01,150,16661440.0,7180158,5481282,4000000.0,45836026.0,43956121.0,8750603,2.751024281214589
406,45486740,Slayer X NOBITA,2022-01-01,635,2170909.0,1562581,608328,0.0,45870424.0,42849087.0,1113295,21.129593179631204
362,75398017,火SmileDance,2022-01-01,279,10243230.0,9429612,813618,0.0,45971897.0,45187762.0,6020048,4.488027409323036
366,25782702,Îrïs,2022-01-01,1107,0.0,0,0,3101905.204,46093828.0,45093758.0,0,inf
361,16353531,ItsAki II,2022-01-01,349,7934790.0,522339,3445056,4000000.0,46107524.0,45200182.0,566658,5.810805831030184
373,60244782,NINOOX,2022-01-01,890,8372.0,4186,0,390416.716,46128230.0,44754746.0,2093,5509.822025800287
392,57418518,M3llow Goolins,2022-01-01,486,4605534.0,1739274,706260,2160000.0,46205263.0,43691553.0,3179344,10.032552794095103
413,52710496,Zea OG,2022-01-01,372,7278445.0,3201193,3777252,300000.0,46281542.0,42392791.0,2277456,6.358712884414184
324,63886129,nail1ÿ,2022-01-01,51,27381757.508,20175144,6784752,421861.508,46372703.0,47304784.0,13101447,1.693561963159286
383,76158410,RJMB,2022-01-01,513,4136544.0,2554116,1582428,0.0,46468272.0,43981825.0,1937189,11.233597902016756
363,75397619,火Karamag火,2022-01-01,308,9126345.0,8621961,504384,0.0,46610371.0,45162857.0,5532548,5.107233070851475
430,29137686,viddik,2022-01-01,700,1361228.0,1330832,30396,0.0,46735928.0,41567874.0,1003001,34.33365167334201
426,81744680,Imperator Venum,2022-01-01,350,7924242.544,3329352,4496016,98874.544,46765087.0,41717699.0,2353779,5.90152140603131
370,58195110,Zenxer,2022-01-01,618,2491098.0,1906752,584346,0.0,46776287.0,44887785.0,1235784,18.777377285036557
372,67174967,C㋛㋛per,2022-01-01,210,13142735.0,7537419,5165316,440000.0,46786784.0,44788363.0,5455661,3.5598970838261597
365,14739629,ItsAki III,2022-01-01,786,375772.0,58244,129642,4000000.0,46801344.0,45126392.0,65374,124.5471828662061
382,54128420,Rack7,2022-01-01,253,11226192.0,6280290,4945902,0.0,46831922.0,44235356.0,4188361,4.171665868533159
398,16272006,Pirateᴀᴄᴇ,2022-01-01,382,7080139.0,4651519,2428620,0.0,46886877.0,43161046.0,3348268,6.622310239954329
369,34869648,Funtôme Sakura,2022-01-01,634,2201504.0,849392,1160112,192000.0,46951441.0,44958529.0,592668,21.3269841889908
331,31352114,SALLOUM44,2022-01-01,119,18682891.188,13220924,2210844,3251123.188,46952097.0,46720983.0,8917435,2.5131065918832345
415,83714282,Slayer Xenicus,2022-01-01,562,3286365.0,1823913,1402452,60000.0,46958512.0,42348774.0,1385680,14.288891221760212
389,57069821,齐天大圣17,2022-01-01,1126,0.0,0,0,0.0,46967022.0,43795755.0,0,inf
323,73925214,KhaLᴇᴇsí,2022-01-01,435,5887116.416,2753824,3053274,80018.416,47107964.0,47360581.0,1886097,8.001874036662501
755,95636110,Trooper Farmer,2022-01-01,619,2484564.0,2237472,247092,0.0,47111617.0,29529872.0,1925418,18.961724069092202
641,95678399,裁决Blade,2022-01-01,137,17611797.0,12935679,4676118,0.0,47112155.0,33576757.0,8813277,2.6750339559330603
348,70093676,乂BILLY乂,2021-12-09,883,12269.02,12269,0,0.02,47166425.0,45850223.0,12269,3844.3514640941166
467,91393098,Míck Dundee,2022-01-01,386,7003836.0,3688992,3254844,60000.0,47391651.0,40128912.0,2482955,6.766527799908507
730,97560095,Murdøc,2022-01-01,314,8997047.38,7242868,1694178,60001.38000000001,47440334.0,30264492.0,4804144,5.272878089478284
358,23041197,DaBanker jr,2022-01-01,736,842233.0,663705,18528,160000.0,47453675.0,45288574.0,376598,56.34269258031922
357,71318742,JustFocusTheKVK,2021-12-14,695,1410112.0,1085704,324408,0.0,47483138.0,45331667.0,689087,33.673309637816004
649,95317724,Scott I武统,2022-01-01,306,9144129.0,7108707,2035422,0.0,47591164.0,33270456.0,8725493,5.204559559472531
405,61954227,Lazy Dark,2022-01-01,373,7251379.0,3374253,3861126,16000.0,47674520.0,42939306.0,2216059,6.574545338203947
505,75075936,Slayer Zain,2022-01-01,771,490772.0,479678,54,11040.0,47707551.0,37866075.0,303388,97.2091949010946
