Governor ID,Unnamed: 0,Unnamed: 0.1,Date,Name,ASCII Name,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,KP By Kills,Kill Points_diff,T1 Kills_diff,T2 Kills_diff,T3 Kills_diff,T4 Kills_diff,T5 Kills_diff,RSS Assistance_diff,Dead Troops_diff,KVK contrib,T4 Kills Contrib,T5 Kills Contrib,Dead Troops Contrib
95676757,5581,1962,2022-01-01,亗 Solo Igris,亗 Solo Igris,RX38,29118375.0,5539364,31039269,1239079,763817,1255730,2137386,143352,1020411,13839,262667,31039269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46574,8270,38304,0
95676768,5584,1448,2022-01-01,Mr Kiraln,Mr Kiraln,RP38,25995527.0,2708345,24874513,374198,268051,130268,1497406,438422,116492524,15035,493707,24874513.0,93958.0,2971.0,3831.0,1113.0,7901.0,112.0,0.0,14418.0,548631,84677,222316,241638
95677008,5590,1091,2022-01-01,Brals ᴾᴴ,Brals ᴾᴴ,RK38,31550728.0,10274375,80477277,2451937,500601,592527,5797062,932248,548843002,36634,583075,80477277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556157,429257,577816,549084
95677106,5591,4041,2021-12-09,GWENDOLYN POOLE,GWENDOLYN POOLE,RP38,22300236.0,3323190,31324327,149016,119121,340598,2459521,254934,47568911,11504,375801,31324327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95677139,5593,4591,2021-12-14,LegendDingus,LegendDingus,RR38,25351349.0,1710710,17930903,60367,58835,56810,1312004,222694,2024000,0,180123,17930903.0,76130.0,0.0,0.0,0.0,693.0,3460.0,0.0,0.0,7613,693,6920,0
95677201,5596,1710,2022-01-01,Small Snow,Small Snow,RA38,27066014.0,2612663,26409742,151972,208372,121336,1714240,416743,16000000,15734,524318,26409742.0,1994227.0,2104.0,2373.0,0.0,37914.0,80496.0,0.0,196335.0,4306123,436043,724172,3145908
95677203,5602,1446,2022-01-01,Mr GerNbET,Mr GerNbET,RP38,31019956.0,13039744,110963072,2563700,880398,1641984,5695164,2258498,1045902267,21342,1462209,110963072.0,5834588.0,8400.0,1887.0,1001.0,200785.0,190864.0,0.0,208357.0,8990811,1306997,3280546,4403268
95677291,5608,1961,2022-01-01,亗 Mezy,亗 Mezy,#N/A,29097430.0,13607485,70349621,4588635,1526049,2493189,4358520,641092,9021052,14961,967223,70349621.0,659732.0,2658.0,0.0,0.0,22846.0,21537.0,0.0,114678.0,6641045,1149099,978326,4513620
95677486,5614,1801,2022-01-01,baby Robobo,baby Robobo,RA38,38543644.0,12824515,88275068,2365994,1505763,1643906,6796232,512620,44187764,34070,535907,88275068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300319,59347,240972,0
95677955,5620,1601,2022-01-01,Ryoujii,Ryoujii,RP38,31656567.0,5070996,29908561,1026466,1108484,766470,1897110,272466,55008953,28277,251867,29908561.0,850.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,614880,199346,152308,263226
95678089,5626,1313,2022-01-01,KAOZ the FVCKER,KAOZ the FVCKER,RP38,39053320.0,21777341,210851550,1311312,1553928,1936988,13976878,2998235,401711375,44954,677217,210851550.0,3672731.0,3726.0,626.0,121.0,203441.0,81792.0,0.0,7931.0,5556595,1790101,3547158,219336
95678108,5627,4065,2021-12-09,Killer BKBL4Z3,Killer BKBL4Z3,Rt38,18840274.0,152390,681824,49672,49856,227,48143,4492,0,0,0,681824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95678322,5628,4112,2021-12-09,Mr DrAkEnN,Mr DrAkEnN,RP38,18552634.0,3396801,25675432,508550,562865,228443,1840464,256479,43496196,33930,318310,25675432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95678399,5634,1988,2022-01-01,裁决Blade,裁决Blade,RR38,47112155.0,37950559,403766620,2369821,658879,1620427,27053545,6247887,383765020,34436,1395324,403766620.0,44453752.0,17170.0,5354.0,68560.0,2401779.0,1007379.0,0.0,152973.0,17611797,4449675,8486004,4676118
95678464,5635,4220,2021-12-09,xPokerPQ,xPokerPQ,RX38,22723589.0,1341363,13370341,82286,47885,127456,892643,191093,221841177,26763,84428,13370341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95678848,5636,4204,2021-12-09,Your Lil Donutz,Your Lil Donutz,RA38,21948022.0,5312968,29140842,2092314,332331,771687,1736175,380461,119536723,16392,491107,29140842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95679756,5642,1030,2022-01-01,Anbu Charlotte,Anbu Charlotte,RM38,31746530.0,7490928,51946339,2178516,333219,802402,3590123,586668,591100916,28476,522828,51946339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95679932,5646,1153,2022-01-01,Darth Guy,Darth Guy,#N/A,34159532.0,2825746,14310603,605107,749619,385846,1055652,29522,266872625,7194,60029,14310603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95680616,5651,1881,2022-01-01,ɪɴsᴀɴᴇ,ɪɴsᴀɴᴇ,RX38,30644226.0,3635883,28074461,332079,537463,710940,1701866,353535,131973556,39522,515050,28074461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469366,328970,515288,2625108
95680750,5654,1891,2022-01-01,ᴄᴏʀᴘsᴇ,ᴄᴏʀᴘsᴇ,RX38,27944099.0,3585917,28625304,319222,653621,427242,1817139,368693,70283178,41515,657816,28625304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229802,452844,492702,3284256
95680832,5655,4120,2021-12-09,MrChunkiebean,MrChunkiebean,RP38,21735443.0,4805606,23212883,2285795,104606,434203,1881034,99968,98057678,13160,327126,23212883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95681157,5658,5681,2021-12-29,Mr Ǥuss,Mr Guss,RP38,24928532.0,8292082,76052515,652098,1238307,778383,4213393,1409901,95681192,22574,843874,76052515.0,22099605.0,120868.0,2025.0,128.0,580089.0,813499.0,0.0,453193.0,5185413,656019,1810236,2719158
95681780,5664,1925,2022-01-01,ッNoLubeTheFvckr,ッNoLubeTheFvckr,RP38,62060700.0,18176450,153788613,2807197,1529213,1422312,10387506,2030222,290975618,17310,1056224,153788613.0,15462653.0,41486.0,635.0,2169.0,558107.0,493167.0,0.0,369890.0,9436370,3165850,3440368,2830152
95682056,5665,4194,2021-12-09,Trooper Shinyai,Trooper Shinyai,Rw38,18782442.0,3343318,22272212,255413,594376,728637,1718001,46891,49520728,7087,312457,22272212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95682829,5671,1273,2022-01-01,I Am Tea,I Am Tea,RK38,38676758.0,42072088,367475919,5168566,2372542,3871073,26698531,3961376,721316243,21709,2341562,367475919.0,8512251.0,19575.0,5647.0,32303.0,584977.0,125903.0,1.0,92161.0,20691816,9911542,5293808,5486466
95689782,5674,1752,2022-01-01,Tōkyo,Tokyo,#N/A,26195930.0,2895228,28387513,208889,440557,283943,1290793,671046,404000630,19318,643905,28387513.0,5496464.0,8764.0,3919.0,111.0,121663.0,213490.0,23252212.0,79384.0,2582201,339861,1132466,1109874
95698763,5675,4058,2021-12-09,Jounin Storm,Jounin Storm,RK38,17781693.0,2341705,6799009,407978,1230829,466489,233838,2571,4400000,8923,14387,6799009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95769419,5681,1712,2022-01-01,Small Yasuo vn,Small Yasuo vn,#N/A,28746120.0,5869865,40629059,739615,948142,909408,3050678,222022,17194428,20795,324283,40629059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95808013,5682,4003,2021-12-09,Anbu Kyando,Anbu Kyando,RK38,9616883.0,830721,2929599,131257,288137,306261,99929,5137,60878945,5754,205623,2929599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95822497,5688,1852,2022-01-01,slayerX Qqueen,slayerX Qqueen,RX38,27713801.0,16276991,78754679,2855085,4687915,3347433,5231306,155252,219971520,42365,993534,78754679.0,606450.0,0.0,0.0,0.0,60645.0,0.0,0.0,0.0,239891,92747,147144,0
95833977,5689,4226,2021-12-09,ᴳᴳ Ana,ᴳᴳ Ana,RP38,22569803.0,4179432,36892592,195971,357160,305797,3149419,171085,131511985,17284,350281,36892592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
9589695,5695,1905,2022-01-01,ᴹᴰKentttyyy,MDKentttyyy,\-k,37344808.0,7036988,70448070,655471,162547,260328,5022227,936415,263519290,14478,4548767,70448070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95922939,5696,4212,2021-12-09,maLdiTa,maLdiTa,RP38,14180287.0,835922,6446428,31583,148988,125989,494906,34456,7287915,12843,53820,6446428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
95936756,5697,4012,2021-12-09,Baby Ravenx,Baby Ravenx,RX38,20739982.0,8255531,61714014,720091,1566499,733507,4920571,314863,26563649,10232,313586,61714014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96004591,5700,3387,2021-12-09,M3llow Set,M3llow Set,#N/A,27449665.0,7694176,48755091,1112638,1371548,1099007,4082622,28361,132981732,14681,184089,48755091.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,129671,129671,0,0
96006500,5701,4163,2021-12-09,Slayer X Lukob,Slayer X Lukob,RX38,20595042.0,3015891,22650453,361608,547183,262014,1646601,198485,120654672,22765,395773,22650453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96007827,5704,1587,2022-01-01,RikoSaikawa,RikoSaikawa,#N/A,25464857.0,5742719,24376739,665686,2448597,1520287,889772,218377,60567720,16780,341831,24376739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232565,19413,213152,0
96008726,5705,4064,2021-12-09,KannaK0bayashi,KannaK0bayashi,RP38,17835937.0,135485,5721226,7713,30678,527,94098,2469,83831078,9764,145774,1055366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96025702,5706,4060,2021-12-09,JouninﾒH1R4Mﾒ,JouninﾒH1R4Mﾒ,RP38,24352071.0,2544635,20084786,288822,183183,403714,1533252,135664,44537691,33176,118260,20084786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96053409,5707,4192,2021-12-09,Trooper Cacimo,Trooper Cacimo,RX38,23101990.0,2241284,17659636,239740,369551,135934,1359233,136826,178520781,17778,304834,17659636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96054558,5708,4086,2021-12-09,M3llow FatChub,M3llow FatChub,Ri38,16578512.0,1434418,11255495,146435,161978,192223,854228,79554,92394389,12162,111007,11255495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96055460,5714,1399,2022-01-01,M3llow Poro,M3llow Poro,Ri38,36585914.0,6922600,50479667,375705,1461777,1077248,3698542,309328,141119788,18203,374163,50479667.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,1222987,496253,418814,307920
96057102,5715,4078,2021-12-09,M3llow Adam,M3llow Adam,Ri38,19694428.0,847099,6293607,25428,81596,266280,441569,32226,67835204,4675,227297,6293607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96095459,5720,1907,2022-01-01,ᴺᴼMęrcy,ᴺᴼMercy,F38R,27021355.0,18778334,68009006,4627094,5463002,5156676,3510036,21526,5162726422,13928,722641,68009006.0,0.0,0.0,0.0,0.0,0.0,0.0,5162726422.0,0.0,1723856,624624,6758,1092474
96101018,5724,1870,2022-01-01,xMalcom,xMalcom,#N/A,25907030.0,4664124,24058921,720959,1560230,823480,1368875,190580,15042699,31099,269852,24058921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139084,22476,116608,0
96104411,5725,4033,2021-12-09,Dr AnderStrange,Dr AnderStrange,Rw38,15928928.0,2217369,6556224,531480,1164491,186794,331831,2773,22495618,5445,344725,6556224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96105156,5729,1105,2022-01-01,CHANBAOKAN,CHANBAOKAN,F38R,28522507.0,17702666,74684110,2137390,5571654,6731136,2906094,356392,9176829750,18961,692066,74684110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533317,199709,450102,883506
96119113,5735,1043,2022-01-01,Aɢɴɪ,Aɢɴɪ,RP38,33509369.0,10340918,74438311,2954379,887140,820854,4478116,1200429,144613377,28684,445096,74438311.0,588783.0,265.0,0.0,0.0,45601.0,6636.0,0.0,1720.0,5080959,944199,2112792,2023968
96119582,5737,5952,2021-12-29,Spider Bøy,Spider Boy,RP38,25063136.0,7122612,35927762,2661474,1015293,1092433,1807309,546103,201760231,24765,437806,35927762.0,12801850.0,5712.0,33838.0,1428.0,332660.0,470036.0,0.0,176392.0,2331084,332660,940072,1058352
96121928,5743,1558,2022-01-01,Q80 HUNTER,Q80 HUNTER,Rt38,27425882.0,2055149,6356006,902573,799799,36611,189387,126779,303823763,3546,1661235,6356006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96126999,5744,4149,2021-12-09,Princess Avalie,Princess Avalie,Rt38,11257225.0,619651,1606072,178832,228101,168846,43872,0,1200000,14910,258312,1606072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96128033,5745,4130,2021-12-09,Pirate Cyclöne,Pirate Cyclone,Rt38,17740087.0,2164679,8643370,1197843,119170,99618,719397,28651,13370315,22803,146896,8643370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96130927,5746,4114,2021-12-09,Mr Pëppër,Mr Pepper,RP38,16806258.0,6648709,29632232,1025070,2690078,1153753,1616411,163397,100476389,13122,431486,29632232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96130941,5749,1864,2022-01-01,virus dz,virus dz,RP38,28368042.0,4966119,32394613,788147,914743,1215492,1540921,506816,218178518,35570,775104,32394613.0,1771759.0,3595.0,0.0,0.0,53580.0,61762.0,28000000.0,14270.0,5681367,298019,732724,4650624
96131574,5750,4049,2021-12-09,Here Cums Elmo,Here Cums Elmo,Rw38,21837340.0,1249455,6609836,325693,284185,126222,479566,33789,1693062,6561,27110,6609836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96139324,5751,4132,2021-12-09,Pirate McStouty,Pirate McStouty,Rt38,21611455.0,427617,4247788,25593,56149,8703,264788,72384,0,0,0,4247788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96140979,5752,4079,2021-12-09,M3llow Airumi,M3llow Airumi,Ri38,21759323.0,495551,2808812,40033,126324,130127,195369,3698,156913210,19764,87559,2808812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96143916,5753,4020,2021-12-09,CaptJackShadow,CaptJackShadow,Rt38,21390646.0,5087651,30434831,711257,1157650,776505,2397352,44887,277872613,30938,535685,30434831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96148458,5754,4124,2021-12-09,Nāyeon,Nayeon,RP38,18169818.0,949823,7309249,107356,145785,116682,507052,72948,269583902,11504,395590,7309249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96153296,5755,4156,2021-12-09,Rømanoff,Romanoff,Rw38,14716335.0,1295445,9574098,66864,180495,283184,723104,41798,38199999,9395,180433,9574098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96161791,5756,4006,2021-12-09,Aşhu Maşhu,Ashu Mashu,Ri38,16917749.0,2703339,6513088,2069211,36197,40493,528388,29050,40418901,13123,99178,6513088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96165300,5760,1302,2022-01-01,Jerooooo,Jerooooo,RP38,28353285.0,1785506,16629412,94993,142663,133862,1249012,164976,91502148,19444,191188,16629412.0,43528.0,272.0,0.0,31.0,3671.0,332.0,0.0,336.0,255417,114611,76930,63876
96167374,5761,4016,2021-12-09,Boss Paperkylla,Boss Paperkylla,Rw38,18499823.0,1164965,6494613,133357,322101,262265,417016,30226,96389599,14199,144334,6494613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96170888,5762,4092,2021-12-09,M3llow Rod,M3llow Rod,Ri38,19672422.0,972612,5653243,152119,276670,91475,434338,18010,82141072,11448,112464,5653243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96174821,5765,1867,2022-01-01,x  ACE  x,x  ACE  x,xACE,25296777.0,6525679,34451809,1287306,1937158,1008428,1956942,335845,193119106,12671,626679,34451809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96176549,5766,4117,2021-12-09,Mr neGspoD,Mr neGspoD,RP38,17411828.0,2821177,17335694,532622,427865,487005,1304828,68857,0,0,0,17335694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96181565,5771,1345,2022-01-01,Lady Nude,Lady Nude,RP38,28623437.0,3630745,27488959,678117,445315,122074,2173037,212202,7855365,8015,423382,27488959.0,1971075.0,1346.0,1078.0,0.0,44619.0,76123.0,0.0,46955.0,2325748,454996,424404,1446348
96188922,5776,1549,2022-01-01,PrZBeeblebrox,PrZBeeblebrox,RR38,30820621.0,10560458,105414256,469903,1053946,1353826,5585858,2096925,106714506,47931,890030,105414256.0,4479201.0,89005.0,1757.0,2859.0,306069.0,69288.0,0.0,82470.0,6689994,1176880,2999180,2513934
96191138,5777,638,2021-11-22,Small REnAR,Small REnAR,#N/A,24313529.0,5609363,35326577,522429,1243137,1362557,2233921,247319,167142427,26880,277583,35326577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96191862,5782,1188,2022-01-01,ExileANt,ExileANt,RR38,33218982.0,10035806,66302771,2294106,1195709,1381488,4536348,628155,33013304,21591,727568,66302771.0,313430.0,0.0,0.0,0.0,14795.0,8274.0,0.0,0.0,4229847,1366307,966724,1896816
96195262,5783,4186,2021-12-09,TINApie,TINApie,RP38,18243499.0,4330653,15097592,2730123,160582,226551,1094374,119023,129494430,42441,141185,15097592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96195946,5784,4098,2021-12-09,M3llow Touch,M3llow Touch,Ri38,17459623.0,3538100,20850823,603039,782792,467533,1640022,44714,3385513,8210,26202,20850823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96196248,5790,1166,2022-01-01,Dotsawnt,Dotsawnt,RP38,79026717.0,44707641,469518774,2310820,3052780,2592155,28245529,8506357,1600419691,36274,1840907,469518774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200168,13966,1186202,0
96197094,5791,4188,2021-12-09,Thor pipaskat,Thor pipaskat,Rw38,14378244.0,592918,1760634,198591,273461,6756,113523,587,559416,5308,53510,1760634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96197563,5792,4104,2021-12-09,M3llows Thorgir,M3llows Thorgir,Ri38,20330753.0,2708816,12065165,637155,833485,355301,880794,2081,82639644,8352,186607,12065165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96197953,5796,5102,2021-12-14,x ETH x Farm,x ETH x Farm,#N/A,44748814.0,13503479,122048324,524463,1175017,1239267,9665831,898901,489398537,9423,592908,122048324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96198317,5802,1411,2022-01-01,MAMPOS KAU SITU,MAMPOS KAU SITU,RK38,26971332.0,8391363,52583074,1016744,1426111,2154216,3497520,296772,211635577,16640,274660,52583074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981627,818895,431884,730848
96199430,5803,4067,2021-12-09,Killer X Marco,Killer X Marco,RX38,6646280.0,614932,3726138,68610,116609,153842,265359,10512,1796084,4283,147231,3726138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96200352,5806,1145,2022-01-01,DJ 143,DJ 143,Rw38,25393760.0,1908761,15121312,183342,179715,351011,1057269,137424,27837214,13979,359620,15121312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970399,359813,274848,1335738
96200949,5807,4052,2021-12-09,IronMan z4,IronMan z4,Rw38,16762456.0,1849575,4314311,445089,808533,558907,36832,214,123157634,7039,509552,4314311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96201419,5808,4088,2021-12-09,M3llow IFF,M3llow IFF,Ri38,17314375.0,734053,3703883,120787,242589,92332,274168,4177,16177937,3641,262683,3703883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96201947,5809,4176,2021-12-09,Small JucCy,Small JucCy,Rw38,12657739.0,2876874,11777837,544799,1026483,615888,664172,25532,4800000,5415,217084,11777837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96201962,5815,1085,2022-01-01,Bobö,Bobo,RR38,39424914.0,39968856,297974711,12170658,3044218,1954411,17435688,5363881,100781842,21610,1072453,297974711.0,41787253.0,68206.0,3908.0,28569.0,2067924.0,1048614.0,0.0,241181.0,19263782,6281318,8760900,4221564
96204359,5816,4101,2021-12-09,M3llow W44RD,M3llow W44RD,Ri38,18191864.0,902567,3793670,168032,251236,274493,201650,7156,8091677,14204,33215,3793670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96204648,5818,2717,2021-12-02,Trooper Clînt,Trooper Clint,#N/A,24856041.0,8402516,62391931,600029,1109424,1618787,4790759,283517,0,22097,1656514,62391931.0,2673300.0,1.0,0.0,0.0,0.0,133665.0,0.0,1370148.0,8488218,0,267330,8220888
96204830,5824,1092,2022-01-01,Brown Sugar KWT,Brown Sugar KWT,RP38,37384533.0,2619092,26265999,280296,205120,201560,1364886,567230,92968935,23881,418237,26265999.0,4562023.0,1224.0,792.0,1531.0,197439.0,128984.0,0.0,59252.0,2518447,403593,930340,1184514
96207548,5825,4051,2021-12-09,Interim Name,Interim Name,Rt38,13857596.0,297569,881829,91835,125900,31113,48721,0,37268948,7157,55140,881829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96209643,5831,1632,2022-01-01,Sheldecks雷龘,Sheldecks雷龘,RR38,44744999.0,39438053,283678998,7191872,4130737,5129130,20626365,2359949,344819451,23337,1561002,283678998.0,23173015.0,203793.0,42872.0,73408.0,962818.0,656235.0,0.0,77986.0,10481578,3699566,3501848,3280164
96212053,5832,809,2021-11-22,nøødle,noodle,RE38,23994040.0,5628139,28763473,2380308,323628,418204,2415264,90735,815502143,25801,212108,28763473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96212776,5833,4066,2021-12-09,Killer Riaz,Killer Riaz,Rt38,16135532.0,1724109,7617318,183384,480064,707061,327973,25627,1301958,3142,372812,7617318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96214090,5834,4107,2021-12-09,Midlánèr,Midlaner,RX38,16474125.0,6072860,26783984,1391193,2140734,713677,1717555,109701,82069947,13161,175530,26783984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96214479,5835,4174,2021-12-09,Slàyer X Uchí,Slayer X Uchi,RX38,17664241.0,4457090,20629460,729141,1817258,495774,1343232,71685,104556717,14524,167627,20629460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96215472,5841,1950,2022-01-01,义 LKW 义,义 LKW 义,RR38,40587879.0,9721798,77111812,2194314,650886,900557,4775187,1200854,79420622,69708,263428,77111812.0,10699328.0,110661.0,25783.0,7910.0,627307.0,216046.0,60000000.0,111310.0,4063377,1360093,1824464,878820
96216646,5842,4209,2021-12-09,lepreal,lepreal,RP38,21296416.0,2815017,18888108,244073,463864,681834,1332069,93177,116300071,19669,583569,18888108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96216683,5844,1697,2022-01-01,SlayerˣPosty,SlayerˣPosty,RX38,26022824.0,7989974,53941698,2757310,888044,901142,2085998,1357480,21319898,31166,1097161,53941698.0,27233798.0,71966.0,2815.0,271.0,621225.0,1050022.0,0.0,632101.0,6513875,621225,2100044,3792606
96217658,5848,1306,2022-01-01,Jounin Rey Vago,Jounin Rey Vago,#N/A,27751772.0,727894,4689583,66676,74249,243430,331675,11864,10849418,26648,48991,4689583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14720,5318,9402,0
96218659,5849,4158,2021-12-09,Scarlgard,Scarlgard,RP38,20345908.0,1602020,12616899,92358,313617,240276,810529,145240,100128365,7326,526107,12616899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96219972,5855,1138,2022-01-01,Craneokid,Craneokid,RP38,35431921.0,4915835,63496783,121239,134838,213685,2657334,1788739,98602310,28461,1278609,63496783.0,993594.0,12511.0,40.0,1733.0,20596.0,38906.0,0.0,8442.0,7222988,892932,2545526,3784530
96224387,5861,1557,2022-01-01,Pᴇʀɪsɪᴋ,Pᴇʀɪsɪᴋ,RP38,29315281.0,3629801,32481131,306515,431369,414680,1964637,512600,44050202,23349,628854,32481131.0,1786138.0,2240.0,0.0,0.0,79967.0,49301.0,0.0,1729.0,2971302,701936,940906,1328460
96224409,5864,1511,2022-01-01,Pirate Arcane,Pirate Arcane,Ri38,26995776.0,7539232,32257742,1043232,2777615,1870114,1795201,53070,78123800,8236,71354,32257742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235695,131959,103736,0
96228988,5865,4142,2021-12-09,Pirate kicking,Pirate kicking,Rt38,21588099.0,2929827,18284663,701806,345933,378569,1413222,90297,32128443,8207,298816,18284663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96229112,5866,4123,2021-12-09,Nicolau07,Nicolau07,RK38,14063179.0,600554,4040047,72198,69664,147110,293380,18202,27737893,8323,58265,4040047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96230581,5867,4082,2021-12-09,M3llow Dude,M3llow Dude,Ri38,23222530.0,30673995,166087025,4785719,8044650,5974598,11223837,645191,461234536,13918,1049836,166087025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
96233893,5870,1053,2022-01-01,Babelou,Babelou,Rw38,25394165.0,2284166,21536650,142320,68431,232416,1637832,203167,15077000,21061,148310,21536650.0,229330.0,0.0,0.0,0.0,5905.0,8514.0,0.0,38875.0,810756,122152,161912,526692
96234544,5871,4229,2021-12-09,ᵉᵐᶦ,ᵉmI,RK38,16652478.0,381634,3011479,34226,46664,17449,282439,856,90744459,7714,128044,3011479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
